Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,Brand,Model,Year,Color,Engine_Type,Transmission,Price,Quantity_In_Stock,Status,First Name,Last Name,Gender,Age,Job Role,Phone,Email,City,State,Region,Sale_Date_Parsed,Month,DayOfWeek,Sale_Year
S08538,CU0929,C0440,2025-02-19,2,51985.56,Cash,Sara Richardson MD,Tesla,Model 3,2016,Red,Electric,Manual,77162.51,19,Available,Joshua,Bernard,Male,37,Dermatologist,1-728-724-3671,davidlarson@santana.com,East Unionridge,New Hampshire,Northeast,2025-02-19,2,3,2025
S08539,CU1203,C0345,2024-05-18,1,81973.96,Cash,Jeanette Brown,Hyundai,Tucson,2017,White,Diesel,Automatic,86871.06,5,Reserved,Maureen,Pratt,Female,25,Data Scientist,1-778-677-3560,dannymendoza@gmail.com,South Horizonsquare,Arizona,West,2024-05-18,5,6,2024
S08540,CU0861,C0080,2023-12-02,3,94010.59,Installment,David Madden,BMW,X5,2020,White,Petrol,Automatic,97807.1,13,Sold,Victoria,Price,Female,37,Systems Analyst,1-406-867-4574,xknox@yahoo.com,Horizonlanding,Hawaii,West,2023-12-02,12,6,2023
S08541,CU0339,C0430,2025-03-14,2,57445.92,Cash,Robert Gray,Nissan,Sunny,2017,Red,Diesel,Automatic,21393.33,6,Reserved,Leah,Mccann,Male,43,Database Administrator,1-806-893-8987,ozhang@yahoo.com,Lake Fairmeadows,Rhode Island,Northeast,2025-03-14,3,5,2025
S08542,CU1964,C0125,2024-02-24,1,67080.8,Cash,John Ritter,Tesla,Model S,2017,Silver,Electric,Automatic,35200.68,9,Available,Crystal,Nelson,Female,36,Graphic Designer,1-530-816-6337,jenniferwilliams@smith-murray.org,Mount Pinelanding,Indiana,Midwest,2024-02-24,2,6,2024
S08543,CU0455,C0445,2024-06-06,2,22630.75,Installment,Jared Cook,Mercedes,C-Class,2022,White,Electric,Automatic,67001.44,7,Sold,William,Carter,Female,31,Plant Manager,1-673-269-8390,sandy16@johnston-coleman.com,Pineplains,California,West,2024-06-06,6,4,2024
S08544,CU1808,C0269,2024-01-08,3,97460.08,Credit,Brianna Cunningham,Nissan,Qashqai,2015,Gray,Electric,Automatic,52804.45,11,Available,Kristy,Ray,Female,65,Recruiter,1-821-337-4102,parkerwayne@reed.biz,East Parkhills,Delaware,South,2024-01-08,1,1,2024
S08545,CU0561,C0307,2024-12-11,3,95411.54,Cash,Jenna Johnson,Kia,Cerato,2023,Red,Diesel,Manual,18650.45,19,Sold,Andrew,Robles,Male,58,Packaging Engineer,1-856-409-9904,tcook@yahoo.com,Port Graniteestates,Hawaii,West,2024-12-11,12,3,2024
S08546,CU1837,C0070,2025-07-25,2,21424.02,Installment,Beth Washington,Hyundai,Sonata,2016,Black,Hybrid,Automatic,37639.31,19,Reserved,Brandi,Andersen,Female,61,Web Developer,1-859-469-7542,veronicayoung@martinez-williams.com,Fort Brookcorner,Oregon,West,2025-07-25,7,5,2025
S08547,CU1530,C0068,2025-01-18,2,86481.32,Credit,Michael Lewis,Hyundai,Tucson,2018,Black,Diesel,Automatic,47910.8,5,Sold,Maxwell,Hoffman,Female,30,Maintenance Technician,1-635-797-8470,lewisaaron@hotmail.com,Fort Vistaview,New Jersey,Northeast,2025-01-18,1,6,2025
S08548,CU1414,C0281,2024-10-22,2,76723.71,Credit,Jeremy Liu,Tesla,Model S,2020,Black,Petrol,Manual,64085.76,0,Sold,Rebecca,Campbell,Female,43,Content Strategist,1-469-549-4283,sarah63@rose-meadows.biz,Meadowbluffs,Indiana,Midwest,2024-10-22,10,2,2024
S08549,CU1020,C0442,2024-06-19,3,76097.42,Installment,John Moore,Nissan,Sunny,2024,Black,Diesel,Manual,90545.9,3,Reserved,Christina,Martin,Female,20,Attorney,1-281-404-8818,xadams@yahoo.com,Mount Unionpines,Maryland,South,2024-06-19,6,3,2024
S08550,CU0442,C0017,2023-12-29,1,19987.68,Installment,Carol Houston,Nissan,Qashqai,2018,Silver,Petrol,Automatic,30585.94,2,Reserved,Christine,Bailey,Male,18,Safety Coordinator,1-910-984-7433,derrick91@zuniga-galloway.com,Opalharbor,Tennessee,South,2023-12-29,12,5,2023
S08551,CU0430,C0408,2024-10-19,1,28806.54,Installment,Edward Clark,BMW,5 Series,2025,Black,Diesel,Manual,52323.95,4,Reserved,Brenda,Sims,Male,38,Product Manager,1-415-283-5257,xwilkinson@hotmail.com,Unionwoods,New Jersey,Northeast,2024-10-19,10,6,2024
S08552,CU0412,C0416,2024-04-19,2,51074.85,Installment,Leslie Myers,Mercedes,C-Class,2018,Black,Hybrid,Automatic,36408.74,5,Reserved,Lisa,Wu,Male,46,Anesthesiologist,1-456-804-4674,jacqueline67@day-butler.com,Cedarestates,Idaho,West,2024-04-19,4,5,2024
S08553,CU0346,C0086,2024-11-25,1,69606.68,Cash,Michael Lang,BMW,5 Series,2019,Silver,Hybrid,Automatic,73510.91,14,Available,Jessica,Mills,Male,67,Dean,1-523-855-5128,kerrlisa@larson.com,Parkfalls,Virginia,South,2024-11-25,11,1,2024
S08554,CU0659,C0211,2024-10-27,1,31943.86,Credit,Jodi Conway,Toyota,Camry,2018,Black,Diesel,Automatic,68207.89,18,Sold,Melanie,Griffin,Female,46,Paralegal,1-683-682-9007,hendersonjanet@perez.info,Mount Clearwatermead,Florida,South,2024-10-27,10,7,2024
S08555,CU0320,C0373,2025-09-22,2,76533.5,Installment,Danny Herrera,Nissan,Altima,2022,Black,Electric,Manual,65384.54,17,Sold,Crystal,Diaz,Male,67,Stock Clerk,1-431-260-9947,reynoldschristopher@gmail.com,Aspenville,Maryland,South,2025-09-22,9,1,2025
S08556,CU1699,C0397,2025-05-31,2,84071.37,Credit,Ashley Fitzgerald,Mercedes,GLA,2024,Blue,Petrol,Automatic,34260.62,3,Reserved,Andrew,Werner,Female,39,Maintenance Technician,1-463-983-4856,catherine80@bell.com,Lake Brookstonefalls,Wisconsin,Midwest,2025-05-31,5,6,2025
S08557,CU1185,C0251,2023-04-28,1,43208.58,Credit,Eric Oconnor,Hyundai,Sonata,2017,Red,Hybrid,Manual,77125.68,5,Available,Stephanie,Stevens,Female,20,Technical Writer,1-877-886-7924,dsilva@hall-abbott.net,Port Cottonfalls,Ohio,Midwest,2023-04-28,4,5,2023
S08558,CU1532,C0367,2025-08-07,3,75304.43,Credit,Sharon Villa,Tesla,Model 3,2017,Gray,Diesel,Manual,35856.76,10,Available,Shirley,Rocha,Female,20,Actuary,1-956-659-2154,kylejohnson@yahoo.com,New Grandterrace,New York,Northeast,2025-08-07,8,4,2025
S08559,CU0454,C0287,2024-09-14,1,15675.92,Installment,Lisa Wheeler,Hyundai,Sonata,2024,Gray,Diesel,Automatic,52822.73,0,Sold,James,Lewis,Female,70,Registered Nurse,1-368-667-7615,kathleenwilson@yahoo.com,Port Rockmeadows,Arkansas,South,2024-09-14,9,6,2024
S08560,CU1757,C0294,2022-11-06,2,48344.96,Cash,Austin Reyes,Nissan,Sunny,2020,Silver,Electric,Automatic,50422.08,13,Reserved,Robert,Garcia,Male,28,Cnc Machinist,1-762-730-1475,kenneth04@gmail.com,Fort Coppervalley,Connecticut,Northeast,2022-11-06,11,7,2022
S08561,CU1360,C0358,2024-09-25,3,76003.22,Installment,Joseph Le,Kia,Seltos,2025,Blue,Electric,Manual,96428.19,8,Sold,Michael,Obrien,Female,22,Investment Banker,1-350-371-1621,taylorsheila@white-petty.com,Saint Bluecrossing,Georgia,South,2024-09-25,9,3,2024
S08562,CU1602,C0345,2025-07-18,2,79874.96,Cash,Aaron Hansen,Hyundai,Tucson,2017,White,Diesel,Automatic,86871.06,5,Reserved,Justin,Torres,Female,70,Technical Writer,1-329-228-4442,athompson@kennedy-morrison.com,Brookstonestation,Alaska,West,2025-07-18,7,5,2025
S08563,CU0761,C0198,2024-08-11,2,19988.87,Cash,Jeffrey Lindsey,Tesla,Model X,2022,White,Hybrid,Automatic,35439.69,12,Available,Anthony,Joseph,Female,65,Machine Learning Engineer,1-243-904-9421,driley@smith.com,Lake Forestdale,Hawaii,West,2024-08-11,8,7,2024
S08564,CU1271,C0309,2025-06-08,2,54502.9,Installment,Tracy Dunn,Toyota,Camry,2018,Gray,Hybrid,Manual,19202.36,15,Available,Theresa,Watts,Female,63,Hr Manager,1-727-215-9748,cruzjill@hotmail.com,Lake Lakeviewprairie,Massachusetts,Northeast,2025-06-08,6,7,2025
S08565,CU0076,C0151,2023-04-09,1,66890.98,Installment,Morgan Jones DVM,Hyundai,Sonata,2017,Gray,Petrol,Manual,44911.18,6,Sold,Jessica,Christensen,Female,29,Visual Merchandiser,1-573-376-1559,kara06@hernandez.biz,Prairieterrace,Montana,West,2023-04-09,4,7,2023
S08566,CU0210,C0190,2024-07-08,1,93213.46,Installment,Jose Bowers DDS,BMW,5 Series,2023,Blue,Petrol,Manual,42304.16,9,Reserved,Kenneth,Howard,Male,70,Seo Specialist,1-520-376-2099,mary46@greer-frazier.info,Lake Blueestates,Georgia,South,2024-07-08,7,1,2024
S08567,CU1453,C0044,2024-11-09,1,41896.08,Installment,Michael Wheeler,BMW,3 Series,2019,White,Diesel,Automatic,34474.21,8,Sold,Brent,Garcia,Female,54,Medical Laboratory Technician,1-316-318-6634,john41@gmail.com,Amberburgh,Arizona,West,2024-11-09,11,6,2024
S08568,CU1597,C0160,2025-08-06,3,86782.15,Installment,Emily Wright,BMW,X5,2018,Red,Petrol,Manual,56409.55,20,Sold,Tanner,Baker,Male,51,Brand Ambassador,1-741-201-9021,ybaker@peterson.com,East Bouldersprings,Washington,West,2025-08-06,8,3,2025
S08569,CU1089,C0234,2023-08-28,3,68256.94,Cash,Theodore Roberts,Nissan,Qashqai,2022,Gray,Diesel,Automatic,78320.67,11,Available,Terry,Abbott,Male,66,Dean,1-894-998-3716,mendozawilliam@martin-burton.com,Mount Vistacreek,Rhode Island,Northeast,2023-08-28,8,1,2023
S08570,CU0521,C0033,2025-07-16,3,31461.09,Credit,Nancy Shea,Tesla,Model 3,2020,White,Petrol,Manual,21841.21,10,Sold,Crystal,Colon,Male,44,Physician,1-357-891-4206,mbennett@hotmail.com,North Creekcity,Massachusetts,Northeast,2025-07-16,7,3,2025
S08571,CU0780,C0277,2022-12-29,1,83479.95,Credit,Christine Kline,Nissan,Qashqai,2016,White,Hybrid,Automatic,34255.92,2,Available,Erica,Adams,Male,24,Financial Planner,1-538-574-5322,flemingshelby@yahoo.com,East Shortsquare,New Jersey,Northeast,2022-12-29,12,4,2022
S08572,CU0463,C0488,2024-10-10,3,79585.09,Cash,Yolanda Harvey,Tesla,Model 3,2025,White,Petrol,Automatic,26437.0,15,Sold,Derek,Franklin,Female,32,It Project Manager,1-436-466-7470,denise48@yahoo.com,Auroramouth,Illinois,Midwest,2024-10-10,10,4,2024
S08573,CU1893,C0412,2024-01-04,1,21506.48,Credit,Peter Perez,BMW,5 Series,2025,Gray,Petrol,Manual,22416.75,16,Sold,Richard,Perez,Female,59,Accountant,1-469-337-6253,xjackson@hood.com,Mount Topazmouth,Texas,South,2024-01-04,1,4,2024
S08574,CU0960,C0028,2023-05-28,1,39790.65,Installment,Michael Wright,Kia,Sportage,2016,Blue,Hybrid,Manual,64476.81,10,Sold,Miss,Martinez,Female,41,Compliance Officer,1-315-242-7756,ovilla@yahoo.com,Saint Pearlport,Georgia,South,2023-05-28,5,7,2023
S08575,CU0922,C0244,2025-01-14,2,88429.95,Credit,Taylor Mclaughlin,Tesla,Model X,2025,Blue,Hybrid,Manual,67286.72,4,Available,Edwin,Clark,Female,52,It Project Manager,1-447-983-3188,hrodriguez@carey.com,Silverport,Michigan,Midwest,2025-01-14,1,2,2025
S08576,CU1881,C0202,2025-08-07,1,96066.53,Credit,Eric Mccarthy,Mercedes,C-Class,2018,Blue,Diesel,Automatic,35182.93,8,Sold,Whitney,Md,Female,37,Recruiter,1-998-887-3958,michaellewis@yahoo.com,Clearmouth,New Mexico,West,2025-08-07,8,4,2025
S08577,CU1518,C0209,2023-01-26,3,25393.06,Credit,Michael Holden,Mercedes,GLA,2023,White,Electric,Manual,49027.17,20,Sold,Mrs,Cooper,Male,52,Mobile App Developer,1-429-237-6756,mcknightjessica@yahoo.com,Creekriver,Louisiana,South,2023-01-26,1,4,2023
S08578,CU1381,C0198,2023-08-06,3,66342.04,Cash,Katrina Gonzalez,Tesla,Model X,2022,White,Hybrid,Automatic,35439.69,12,Available,John,Conner,Male,43,Machine Learning Engineer,1-845-754-7552,atkinsshaun@hotmail.com,North Brookstoneplains,New Mexico,West,2023-08-06,8,7,2023
S08579,CU1617,C0147,2023-07-03,2,19970.0,Cash,Zachary Miller,Mercedes,GLA,2018,White,Electric,Automatic,40101.92,13,Available,Mark,Vega,Female,42,Auditor,1-824-920-7365,angela39@leon.org,Saint Cherryisland,Kentucky,South,2023-07-03,7,1,2023
S08580,CU0942,C0254,2025-01-25,1,46510.43,Credit,Seth Smith,BMW,X5,2025,Blue,Diesel,Automatic,34442.59,10,Reserved,Christine,Williams,Female,43,Mortgage Broker,1-338-880-5984,james93@yahoo.com,North Riverameadows,Tennessee,South,2025-01-25,1,6,2025
S08581,CU0427,C0442,2025-01-13,3,32181.32,Installment,Heidi Barrera,Nissan,Sunny,2024,Black,Diesel,Manual,90545.9,3,Reserved,Sonya,Cole,Male,23,Fabricator,1-702-770-8608,cstanley@norton.com,South Havenville,Nebraska,Midwest,2025-01-13,1,1,2025
S08582,CU1334,C0355,2024-02-01,2,60903.32,Credit,Kevin Smith,Nissan,Sunny,2017,Silver,Diesel,Automatic,66192.9,6,Sold,Joan,Harris,Male,67,Personal Shopper,1-822-906-9348,brentford@yahoo.com,Valleyterrace,North Dakota,Midwest,2024-02-01,2,4,2024
S08583,CU0208,C0253,2025-04-17,2,73269.44,Credit,Jimmy Jordan,Nissan,Sunny,2023,Red,Petrol,Automatic,40904.29,14,Reserved,John,Nguyen,Female,53,Psychologist,1-656-764-2544,egraham@fleming.org,Grandridge,Delaware,South,2025-04-17,4,4,2025
S08584,CU0405,C0356,2024-09-06,2,54612.23,Installment,Brandon Sexton,Toyota,RAV4,2017,Black,Diesel,Automatic,93494.38,6,Available,James,Stokes,Male,55,Visual Merchandiser,1-456-999-9316,fwilliams@yahoo.com,New Sunsetpoint,California,West,2024-09-06,9,5,2024
S08585,CU1048,C0027,2025-03-30,3,15922.47,Credit,Stephanie Campbell,Mercedes,E-Class,2020,Gray,Hybrid,Manual,30021.18,8,Available,Donald,Sellers,Male,29,Store Manager,1-294-685-5807,jasonmarshall@serrano.biz,Mount Shortbluffs,West Virginia,South,2025-03-30,3,7,2025
S08586,CU1370,C0015,2025-09-10,1,53136.17,Cash,Robert Strickland,Nissan,Altima,2019,Blue,Diesel,Manual,89267.74,17,Reserved,Nicole,Joseph,Male,65,Pharmacist,1-914-575-8515,suzanneadams@salazar.info,New Blueestates,Maryland,South,2025-09-10,9,3,2025
S08587,CU1428,C0429,2024-03-02,3,57438.74,Installment,Mary Walker,Mercedes,GLA,2025,Gray,Petrol,Manual,86656.17,12,Reserved,Barbara,Chavez,Male,56,It Support Specialist,1-336-578-1580,stanleyjimmy@hotmail.com,Wildflowerlanding,Nevada,West,2024-03-02,3,6,2024
S08588,CU0963,C0410,2024-07-23,2,63651.04,Installment,Annette Chan,Kia,Cerato,2025,Gray,Petrol,Automatic,41377.02,2,Reserved,Erik,Watson,Male,36,Academic Advisor,1-540-416-5103,kimmunoz@yahoo.com,South Skyestates,Illinois,Midwest,2024-07-23,7,2,2024
S08589,CU1237,C0188,2022-12-14,1,98228.47,Cash,Julie Hunter,Toyota,Corolla,2018,Red,Diesel,Automatic,62762.83,8,Sold,Cristina,Armstrong,Male,65,Fabricator,1-315-625-1104,kennethhughes@gmail.com,Mount Topazburgh,Oregon,West,2022-12-14,12,3,2022
S08590,CU0781,C0178,2023-02-17,2,82521.17,Credit,Amanda Montes,Kia,Cerato,2025,White,Petrol,Automatic,77094.76,6,Sold,Gerald,Brown,Male,70,Manufacturing Engineer,1-209-629-9599,lking@yahoo.com,Port Cedardale,New Mexico,West,2023-02-17,2,5,2023
S08591,CU0571,C0333,2023-02-11,1,56880.92,Installment,Mark Figueroa,BMW,3 Series,2019,Blue,Diesel,Manual,86322.24,13,Sold,Terry,Wells,Female,27,Ui/Ux Designer,1-392-575-1355,jennifer07@yahoo.com,West Lakesideisland,Massachusetts,Northeast,2023-02-11,2,6,2023
S08592,CU1489,C0212,2025-09-20,2,29099.5,Installment,Charles Heath,Kia,Cerato,2016,Silver,Electric,Automatic,29137.93,1,Available,Daniel,Rodriguez,Male,51,Chief Financial Officer,1-994-214-8594,danielle00@carter-juarez.net,Windycity,Rhode Island,Northeast,2025-09-20,9,6,2025
S08593,CU1872,C0115,2024-05-13,3,28960.03,Cash,David Stone,Tesla,Model X,2015,Red,Electric,Manual,98105.6,17,Sold,Vanessa,Clark,Female,46,Esl Instructor,1-289-882-5729,angelphillips@hotmail.com,Oakplains,Michigan,Midwest,2024-05-13,5,1,2024
S08594,CU0968,C0154,2022-11-07,3,90082.26,Installment,Jessica Welch,Tesla,Model 3,2018,Silver,Petrol,Manual,41195.2,19,Reserved,Martha,Sanchez,Female,67,Curriculum Developer,1-787-918-7166,angela15@turner.com,Lakeviewgrove,Louisiana,South,2022-11-07,11,1,2022
S08595,CU0759,C0450,2023-10-28,3,97951.61,Installment,Douglas Lara,Hyundai,Tucson,2023,Black,Petrol,Automatic,95414.91,2,Available,Hannah,Vasquez,Male,58,Risk Manager,1-693-786-7829,stephen61@yahoo.com,Lake Fairville,Florida,South,2023-10-28,10,6,2023
S08596,CU1936,C0026,2023-02-05,1,15029.36,Installment,Anne Adams,BMW,3 Series,2023,Black,Electric,Automatic,94847.47,5,Sold,Jeremy,Simmons,Female,61,Medical Assistant,1-816-975-8582,robertsdavid@hotmail.com,Baymouth,Oklahoma,South,2023-02-05,2,7,2023
S08597,CU0275,C0349,2023-11-27,3,81516.35,Cash,Katie Johnson,Nissan,Qashqai,2017,Gray,Hybrid,Automatic,53216.75,6,Available,Jacob,Perez,Female,33,Retail Trainer,1-849-611-8728,cmartinez@cain.net,North Seasidevalley,Missouri,Midwest,2023-11-27,11,1,2023
S08598,CU0766,C0495,2025-04-29,1,70071.54,Installment,Andrew Clay,Tesla,Model S,2018,Black,Diesel,Automatic,97334.54,18,Sold,Ronald,Smith,Female,54,Mobile App Developer,1-720-310-6434,brooke28@white.net,West Crystalestates,Kansas,Midwest,2025-04-29,4,2,2025
S08599,CU1557,C0036,2025-04-20,1,25378.18,Cash,Rebecca Collins,Toyota,Camry,2017,Red,Electric,Automatic,22685.3,13,Available,Michael,Joseph,Male,39,Clinical Research Coordinator,1-402-642-8644,wardkayla@bennett.com,Mount Cherryvalley,Connecticut,Northeast,2025-04-20,4,7,2025
S08600,CU0203,C0438,2025-04-02,2,96691.86,Installment,James Johnson,Toyota,Camry,2020,Blue,Electric,Manual,62584.97,14,Reserved,Paul,Garner,Female,27,Paralegal,1-928-394-1307,maciaseric@hotmail.com,Shoreridge,Arizona,West,2025-04-02,4,3,2025
S08601,CU0137,C0266,2024-02-11,1,16312.77,Installment,Chelsea Ochoa,Tesla,Model X,2020,White,Hybrid,Automatic,24742.94,0,Available,Nicole,Peterson,Female,37,Pediatrician,1-909-341-7374,mark26@jones-nguyen.info,Lake Prairieprairie,Oregon,West,2024-02-11,2,7,2024
S08602,CU0109,C0034,2023-06-12,3,64965.09,Cash,Robert Best,Toyota,Camry,2023,Blue,Petrol,Automatic,89206.33,18,Available,Elizabeth,Cole,Female,37,Shift Supervisor,1-780-553-5165,ycarter@newman.info,Libertyview,Florida,South,2023-06-12,6,1,2023
S08603,CU0501,C0045,2023-11-10,3,23443.36,Credit,Jonathan Gray,BMW,5 Series,2020,White,Electric,Manual,85822.19,0,Reserved,Paul,May,Male,47,Education Consultant,1-389-576-7552,anthonyroberto@gmail.com,Riversidefield,Alabama,South,2023-11-10,11,5,2023
S08604,CU0840,C0252,2024-01-15,2,91311.29,Cash,Haley Watson,Kia,Seltos,2015,Blue,Electric,Manual,65579.25,4,Available,Cathy,Russo,Female,67,Budget Analyst,1-454-721-1855,vcunningham@kaufman.com,Sierraport,South Carolina,South,2024-01-15,1,1,2024
S08605,CU1853,C0398,2024-02-23,3,98486.19,Cash,Carrie Williams,Nissan,Qashqai,2015,Black,Electric,Manual,41514.29,18,Available,Doris,Reid,Male,31,Process Engineer,1-549-302-8168,brandon96@davis-lewis.com,Port Windycommons,Arizona,West,2024-02-23,2,5,2024
S08606,CU0497,C0165,2025-06-08,2,86419.75,Cash,Timothy Ashley,Tesla,Model S,2016,Gray,Petrol,Manual,64280.26,17,Reserved,Veronica,Jackson,Male,54,Office Manager,1-859-598-4696,albertmann@hernandez.com,Fort Grandfalls,Washington,West,2025-06-08,6,7,2025
S08607,CU1140,C0481,2025-07-09,2,46878.47,Installment,William Hammond,Mercedes,E-Class,2023,Gray,Hybrid,Manual,53295.04,12,Available,Jennifer,Greene,Female,63,Credit Analyst,1-831-468-6981,annette12@wilson.com,Fairgrove,South Carolina,South,2025-07-09,7,3,2025
S08608,CU0217,C0356,2024-12-06,3,62747.63,Credit,Tracey Williams,Toyota,RAV4,2017,Black,Diesel,Automatic,93494.38,6,Available,Lisa,Mccarty,Male,30,Loss Prevention Specialist,1-611-608-1756,browntimothy@hotmail.com,Cherryjunction,Kentucky,South,2024-12-06,12,5,2024
S08609,CU0962,C0394,2023-12-21,2,35970.16,Installment,Bryce Valencia,BMW,X5,2016,Black,Diesel,Automatic,38266.04,0,Reserved,Andrea,Price,Male,51,Dermatologist,1-676-460-5808,houstonmichael@sloan.com,Saint Stonehills,Idaho,West,2023-12-21,12,4,2023
S08610,CU0992,C0349,2022-11-09,1,78909.36,Cash,Maxwell Fuller,Nissan,Qashqai,2017,Gray,Hybrid,Automatic,53216.75,6,Available,Dr,Md,Male,62,Credit Analyst,1-946-227-9271,alicia89@yahoo.com,Autumnharbor,Tennessee,South,2022-11-09,11,3,2022
S08611,CU1217,C0019,2023-01-02,2,53549.22,Cash,Steven Shaffer,Tesla,Model S,2019,White,Diesel,Manual,24426.04,2,Sold,Laura,Cochran,Female,38,Sales Associate,1-678-304-4089,johnwillis@collins.com,Sierrawoods,Kentucky,South,2023-01-02,1,1,2023
S08612,CU0793,C0059,2023-01-29,1,68515.32,Cash,James King,Kia,Sportage,2020,Gray,Petrol,Manual,91552.46,4,Sold,Leslie,Rojas,Male,61,Retail Trainer,1-497-940-6193,edavis@clayton-duffy.com,Lake Boulderestates,Texas,South,2023-01-29,1,7,2023
S08613,CU0490,C0378,2024-03-14,3,86559.84,Cash,Steven Burke,Kia,Cerato,2016,Gray,Petrol,Automatic,94187.85,13,Available,Kendra,Freeman,Male,58,Paramedic,1-553-358-5897,gutierrezmark@yahoo.com,Silverwoods,South Carolina,South,2024-03-14,3,4,2024
S08614,CU0202,C0165,2025-10-08,1,62460.52,Credit,William Jones,Tesla,Model S,2016,Gray,Petrol,Manual,64280.26,17,Reserved,Allison,Kim,Male,59,Instructional Designer,1-791-571-7186,lhernandez@hotmail.com,Saint Cherryharbor,Alaska,West,2025-10-08,10,3,2025
S08615,CU0359,C0068,2025-07-26,3,57613.4,Installment,Kevin Williamson,Hyundai,Tucson,2018,Black,Diesel,Automatic,47910.8,5,Sold,Ronald,Bailey,Male,50,Store Manager,1-459-758-4940,wlopez@hotmail.com,Coppermouth,Florida,South,2025-07-26,7,6,2025
S08616,CU0806,C0361,2024-04-11,1,20761.39,Installment,Thomas Wang,BMW,X5,2016,White,Petrol,Automatic,96776.11,2,Sold,Brian,Black,Female,24,Product Manager,1-808-452-6342,douglas78@gmail.com,Whispercrossing,Colorado,West,2024-04-11,4,4,2024
S08617,CU1802,C0263,2025-08-20,1,79615.46,Installment,Hannah Young,Hyundai,Sonata,2022,White,Hybrid,Manual,82694.4,16,Sold,Teresa,Fleming,Male,23,Billing Specialist,1-891-651-4576,justinspencer@garcia-lang.biz,Skyprairie,Alaska,West,2025-08-20,8,3,2025
S08618,CU0853,C0433,2024-09-25,1,20584.13,Credit,Raven Rubio,Nissan,Altima,2015,Gray,Hybrid,Manual,72226.72,3,Sold,Christopher,Young,Male,60,Chief Financial Officer,1-232-771-6476,christyhouston@yahoo.com,Blueisland,Arizona,West,2024-09-25,9,3,2024
S08619,CU1092,C0429,2025-05-14,1,76242.07,Cash,Andrew Barnes,Mercedes,GLA,2025,Gray,Petrol,Manual,86656.17,12,Reserved,Courtney,Randall,Male,49,Paralegal,1-738-255-1222,martin72@yahoo.com,West Juniperjunction,Tennessee,South,2025-05-14,5,3,2025
S08620,CU1172,C0429,2022-11-13,2,74331.75,Installment,William Cruz,Mercedes,GLA,2025,Gray,Petrol,Manual,86656.17,12,Reserved,Rachel,Hartman,Male,47,Event Planner,1-965-740-7268,gwilliams@hotmail.com,North Sunnyfalls,Michigan,Midwest,2022-11-13,11,7,2022
S08621,CU0293,C0155,2024-03-07,2,21161.54,Cash,Beverly Frederick,Mercedes,C-Class,2022,Blue,Petrol,Automatic,15064.15,16,Available,Justin,Wall,Male,66,Payroll Specialist,1-474-275-3719,christopher72@gmail.com,Saint Auroradale,Texas,South,2024-03-07,3,4,2024
S08622,CU1965,C0406,2025-08-04,1,98473.75,Credit,Robert Watson,Toyota,Camry,2018,Gray,Hybrid,Automatic,93761.81,10,Sold,Erin,White,Female,20,Point Of Sale Technician,1-801-892-1936,katherinesanchez@yahoo.com,Crystalcommons,Iowa,Midwest,2025-08-04,8,1,2025
S08623,CU0951,C0333,2024-03-30,1,45621.19,Cash,Susan Deleon,BMW,3 Series,2019,Blue,Diesel,Manual,86322.24,13,Sold,Jessica,Baker,Male,61,Tool And Die Maker,1-776-916-2124,robert00@stephens-velasquez.com,Lake Parkcorner,Alabama,South,2024-03-30,3,6,2024
S08624,CU0511,C0437,2025-01-03,2,27469.01,Cash,Courtney Matthews,Nissan,Sunny,2025,Gray,Electric,Automatic,99669.63,7,Available,Joshua,Nelson,Female,46,Credit Analyst,1-470-200-1307,petersentraci@gmail.com,Falconestates,Hawaii,West,2025-01-03,1,5,2025
